28,78
14,77
13,78
14,78
12,77
14,77
14,77
13,76
13,75
14,73
14,87
34,86
33,86
33,85
30,85
30,87
28,87
29,87
29,88
29,88
29,87
28,87
30,79
28,80
29,81
28,81
29,82
28,82
27,82
28,82
29,82
29,80
28,85
35,82
29,64
29,92
31,95
31,89
34,57
4,71
4,70
8,42
11,35
11,39
12,42
30,65
28,48
31,54
